  Row   Col.  Seas.  Beg.    End.   Length   Base   Mid-x   Max.    Amp.    L-der.  R-der.  L-integ.  S-integ. 
   79     1     3   104.1   138.1    34.0  2177.7   120.5  9448.6  7270.9  1036.9   761.1  229417.8  151021.5 
   80     1     1     5.9    42.2    36.3  2273.6    23.8  9374.5  7101.0   567.0   812.8  228355.6  139687.0 
   80     1     2    54.0    90.6    36.6  2255.7    68.3  9488.8  7233.1   467.7  1368.9  228226.1  140252.5 
   80     1     3   103.7   137.7    34.0  2194.2   120.4  9470.1  7275.8   959.9   756.9  227235.3  148243.2 
   81     1     1     5.9    41.1    35.2  2338.5    24.2  9105.2  6766.7   550.0   883.0  219979.7  131116.4 
   81     1     2    54.2    90.6    36.4  2285.2    68.2  9565.3  7280.1   487.9  1294.1  221957.8  135120.7 
   81     1     3   104.9   137.4    32.5  2086.4   120.4  9565.1  7478.7  1317.1   802.1  221160.0  148134.9 
   82     1     1     7.4    41.3    33.9  2302.3    24.3  9007.3  6705.0   686.4   875.9  209354.2  126470.8 
   82     1     2    54.0    90.6    36.6  2193.7    68.3  9420.1  7226.4   484.1   254.4  225355.6  141994.7 
   82     1     3   103.7   137.4    33.7  2045.9   120.2  9607.0  7561.1   886.3   763.4  227440.1  153787.6 
   83     1     1     8.9    40.8    31.8  2225.2    24.1  9337.6  7112.5   972.4   933.6  204991.3  129335.7 
   83     1     2    54.0    90.7    36.7  2129.5    68.2  9181.3  7051.8   493.2   255.2  227557.5  146637.3 
   83     1     3   103.5   136.9    33.5  1974.1   120.1  9510.8  7536.7   863.3   877.8  224974.2  155879.6 
   84     1     1     9.1    40.3    31.1  2164.0    18.4  9358.3  7194.3   939.1   268.3  195586.2  124175.7 
   84     1     2    55.2    90.4    35.2  2118.2    73.7  8375.0  6256.8   682.2   927.2  224351.5  145978.4 
   84     1     3   103.2   136.8    33.6  1976.4   120.1  9475.0  7498.6   735.4   847.4  221664.2  152489.5 
   85     1     1     8.1    42.6    34.4  1978.9    26.2  9656.4  7677.5  1238.6  -643.7  208465.9  137225.9 
   85     1     2    56.2    96.0    39.8  1791.3    72.3  8911.4  7120.2  1215.4   776.8  248245.1  173012.4 
   85     1     3   102.5   137.1    34.6  2028.5   117.8  9335.1  7306.5  1377.3  1009.8  226348.2  151292.1 
   86     1     1    12.3    42.5    30.2  1978.1    26.2  9537.2  7559.1  1325.4  -540.7  195098.9  131798.7 
   86     1     2    56.2    96.2    39.9  1784.1    71.9  8839.8  7055.7  1532.8   741.8  246554.9  171623.2 
   86     1     3   102.4   137.1    34.7  1984.1   117.8  9106.1  7122.1  1354.3  1048.8  224087.8  150677.8 
   87     1     1    11.8    42.5    30.6  2003.7    26.1  9638.4  7634.7  1147.6  -561.0  197803.5  131681.0 
   87     1     2    56.1    96.1    40.0  1768.1    72.2  9186.8  7418.7  1380.0   804.0  245413.0  171153.4 
   87     1     3   102.6   136.2    33.6  2015.7   118.0  9350.2  7334.6  1424.2  -438.1  221583.4  149019.2 
   88     1     1    12.2    42.3    30.1  2060.6    26.3  9649.1  7588.6  1025.5  -572.0  193363.4  127425.6 
   88     1     2    55.5    96.1    40.6  1754.6    71.9  9445.6  7691.0  1341.2  -319.1  248693.7  173244.3 
   88     1     3   102.7   119.7    17.0  2004.3   118.2  9373.1  7368.9  1438.3  -421.6  122179.0   84098.3 
   89     1     1    12.1    42.5    30.4  2030.4    26.5  9701.1  7670.7   996.8  -571.8  191816.6  126842.7 
   89     1     2    54.8    95.8    40.9  1745.5    71.6  9446.4  7700.9  1417.9   485.2  245273.4  170216.2 
   89     1     3   104.1   134.9    30.8  1982.6   118.1  9451.1  7468.5  1653.9  -447.8  207220.0  143775.9 
   90     1     1     3.2    45.9    42.7  3487.5    17.9  6500.3  3012.8   474.2   131.0  238450.9   85001.0 
   90     1     2    51.1    93.7    42.6  3036.4    69.8  6267.0  3230.6   557.7   180.3  218848.0   85247.1 
   90     1     3    99.1   141.1    42.0  3199.0   116.3  6599.2  3400.2   769.0   185.4  243621.3  102864.6 
   91     1     1     3.2    45.6    42.4  3604.3    20.0  6698.5  3094.2   393.6   188.9  245487.7   86898.7 
   91     1     2    55.1    93.7    38.5  3072.5    69.5  6507.7  3435.1   691.3   171.5  207125.2   84224.4 
   91     1     3    98.9   141.3    42.4  3245.1   116.1  6709.3  3464.2   588.7   174.2  248563.1  102533.2 
   92     1     1    18.6    46.3    27.7  3573.7    27.0  6572.3  2998.5   669.8   180.6  155816.1   48603.9 
   92     1     2    54.7    93.6    39.0  3054.5    69.5  6507.5  3453.0   515.2   158.8  209990.5   84757.9 
   92     1     3   100.4   141.4    41.0  3320.7   119.8  6639.3  3318.6   215.2   166.1  239095.3   96306.0 
   93     1     1     3.7    46.8    43.1  3740.8    27.2  6583.5  2842.6    67.3   182.9  240409.8   72071.8 
   93     1     2    54.3    93.7    39.4  2969.4    68.8  6578.3  3609.0   701.8   161.2  215016.6   93273.3 
   93     1     3   100.4   141.1    40.7  3289.2   119.5  6592.4  3303.2   207.2   149.3  236297.1   94860.3 
   94     1     1     3.7    46.0    42.3  3530.0    26.7  6651.8  3121.9    96.7   196.9  241566.7   86248.7 
   94     1     2    54.5    93.0    38.4  2990.6    69.0  6923.5  3932.9   547.6   175.5  219105.8   99482.3 
   94     1     3   100.4   141.9    41.6  3107.8   120.5  6626.8  3519.0   225.2   205.4  239583.5  105947.2 
   95     1     1     4.1    45.7    41.6  3364.1    26.3  6650.9  3286.8   110.2   187.4  237658.6   93003.1 
   95     1     2    54.4    92.8    38.4  2925.3    72.6  7284.1  4358.8   220.9   203.4  226930.2  109916.8 
   95     1     3   100.3   141.2    40.9  2984.0   122.4  7309.5  4325.5   242.0   409.2  248583.0  120268.9 
   96     1     1     4.7    46.5    41.9  3120.6    23.6  6879.5  3758.9   267.5   243.2  246029.8  108723.9 
   96     1     2    54.3    92.7    38.4  2835.9    71.5  7993.1  5157.2   270.7   202.5  232931.1  119496.1 
   96     1     3   101.0   141.0    40.0  2871.6   116.8  7884.6  5012.9   313.5   183.1  260356.3  139747.2 
   97     1     1     7.2    41.0    33.8  2323.5    24.0  9202.6  6879.1   808.6   897.6  209178.2  127855.3 
   97     1     2    54.2    90.6    36.4  2252.3    68.3  9520.8  7268.6   944.0  1097.8  220744.0  135157.5 
   97     1     3   104.1   137.0    32.9  2093.0   120.2  9556.9  7463.8   962.7   802.0  219244.3  148081.6 
   98     1     1     8.8    40.8    32.0  2219.0    18.1  9311.9  7092.9   923.0   259.9  193530.6  118085.6 
   98     1     2    54.2    89.9    35.7  2212.8    68.7  9091.2  6878.4   502.6   271.7  227672.6  145799.9 
   98     1     3   103.4   136.9    33.5  2048.2   120.5  9582.8  7534.6   644.2   779.4  212870.3  141183.9 
   99     1     1     8.0    40.8    32.8  2085.6    18.6  9170.7  7085.1   858.9   261.2  194110.6  123198.6 
   99     1     2    55.5    91.7    36.2  2109.2    73.7  8625.4  6516.2   749.7   916.4  227492.1  147341.4 
   99     1     3   103.2   136.6    33.4  1976.4   119.6  9481.7  7505.3   739.7   732.9  211205.0  142030.2 
  100     1     1     7.4    42.4    35.0  1900.3    26.1  9684.4  7784.0  1098.9  1065.6  217695.5  147383.8 
  100     1     2    56.1    96.0    39.9  1771.8    72.0  8911.9  7140.2  1414.0   780.1  246462.9  172049.3 
  100     1     3   102.2   136.6    34.4  2012.2   117.8  9234.5  7222.3  1315.0  1085.1  220827.5  148388.5 
  101     1     1    12.1    42.4    30.3  2034.8    26.3  9593.2  7558.4  1111.9  -553.8  198634.7  133521.4 
  101     1     2    56.2    96.1    39.9  1757.4    71.8  9143.2  7385.8  1626.3  -292.3  246490.4  172677.9 
  101     1     3   102.3   136.1    33.8  1988.6   117.8  9218.5  7229.9  1364.0  1104.6  219713.7  148125.4 
  102     1     1    11.7    42.4    30.7  2039.4    26.3  9669.9  7630.5  1000.9  -557.5  197689.3  130388.5 
  102     1     2    56.0    96.1    40.1  1775.1    72.2  9219.1  7444.1  1378.0  -289.1  244695.7  170143.4 
  102     1     3   102.6   136.2    33.6  2006.3   117.8  9279.1  7272.8  1429.9  -503.2  220205.8  147979.8 
  103     1     1    11.9    42.4    30.4  2093.6    26.5  9683.0  7589.4   928.9  -609.3  199063.5  129973.0 
  103     1     2    55.4    96.2    40.8  1768.7    72.1  8951.4  7182.8  1144.2  -279.6  245503.5  169451.0 
  103     1     3   103.6   134.6    31.0  2047.4   117.9  9084.7  7037.3  1655.2  1041.1  211470.7  143906.1 
  104     1     1    11.1    42.6    31.5  2048.6    26.8  9721.3  7672.7   865.0  -629.8  192729.6  125125.1 
  104     1     2    54.8    96.0    41.2  1707.6    72.2  9105.9  7398.3   976.6   539.6  239004.7  165575.9 
  104     1     3   104.1   134.2    30.1  1988.3   118.2  9506.5  7518.2  1619.2  -486.2  210268.0  146641.4 
  105     1     1    11.6    42.7    31.0  2063.2    26.9  9593.8  7530.6   980.5  -597.9  193330.9  125246.3 
  105     1     2    54.8    95.1    40.3  1702.0    70.9  9240.6  7538.6  1219.7   527.3  234282.2  161097.3 
  105     1     3   104.2   133.8    29.7  1968.5   118.2  9435.2  7466.8  1700.6  -533.4  204537.5  143515.4 
  106     1     1    11.2    43.0    31.8  2047.0    26.9  9700.5  7653.5   893.6  1036.4  197673.6  130122.4 
  106     1     2    55.1    94.1    39.0  1660.5    70.9  9146.4  7485.9  1163.7   653.1  233020.5  164941.0 
  106     1     3   104.2   133.9    29.7  1966.4   118.2  9465.9  7499.5  1698.5  1121.0  210012.0  149052.7 
  107     1     1     8.3    42.9    34.6  2135.0    26.8  8963.7  6828.8   700.5   986.5  206942.5  130084.2 
  107     1     2    54.7    94.2    39.5  1771.0    71.0  8980.8  7209.9  1061.3   605.7  236845.3  162464.7 
  107     1     3   104.3   134.5    30.2  2020.7   118.2  9524.1  7503.3  1731.5  1054.5  216629.0  151965.2 
  108     1     1     3.0    45.8    42.8  3607.6    19.5  6518.1  2910.5   222.8   120.1  238059.0   79325.4 
  108     1     2    51.1    93.3    42.3  3111.4    69.0  6384.3  3272.9   449.6   174.1  217897.4   80996.4 
  108     1     3    98.6   140.5    42.0  3224.6   116.6  6439.2  3214.6   514.4   176.3  237713.8   95831.0 
  109     1     1     3.4    46.0    42.6  3469.6    18.1  6723.0  3253.4   512.9   144.6  242718.7   90056.5 
  109     1     2    51.4    94.1    42.7  3007.6    69.1  6424.3  3416.6   869.0   162.8  221917.3   86573.5 
  109     1     3    98.7   140.9    42.3  3308.5   117.7  6668.7  3360.2   376.9   179.4  242935.1   97359.7 
  110     1     1     3.4    46.5    43.1  3499.8    20.5  6930.8  3431.0   304.7   180.0  243258.0   85768.0 
  110     1     2    55.1    93.8    38.7  3018.7    69.8  6525.8  3507.1   680.3   171.6  207519.5   86771.9 
  110     1     3    98.7   141.1    42.5  3360.1   123.2  6800.5  3440.3   122.9   167.9  247394.4   96188.7 
  111     1     1    18.8    46.4    27.6  3548.6    26.5  6676.3  3127.7   786.6   171.3  154649.5   48190.7 
  111     1     2    55.0    93.3    38.4  3023.3    69.4  7225.9  4202.6   221.1   120.5  210110.0   86153.9 
  111     1     3   101.0   141.2    40.1  3351.4   120.4  6654.2  3302.8   207.5   165.8  231893.5   91133.5 
  112     1     1     3.8    47.4    43.6  3637.8    26.1  6650.1  3012.3    94.2   165.6  243196.4   75857.0 
  112     1     2    55.0    93.9    38.8  2867.9    69.4  6862.0  3994.1   645.8   184.0  211610.6   96893.6 
  112     1     3   100.4   141.2    40.7  3184.4   120.0  6630.1  3445.7   213.3   162.8  231809.8   94879.6 
  113     1     1     3.5    47.5    44.0  3418.1    26.0  6504.8  3086.7   104.5   162.9  237569.0   80337.1 
  113     1     2    55.1    93.4    38.3  2855.5    73.1  7123.6  4268.1   225.3   202.7  217746.3  103526.8 
  113     1     3   100.6   141.3    40.7  2946.0   120.5  6617.9  3672.0   211.9   196.9  230127.9  103451.5 
  114     1     1     4.4    47.4    43.0  3336.3    26.1  6629.1  3292.8   118.4   171.4  238759.9   88627.1 
  114     1     2    54.7    93.4    38.7  2809.0    73.8  7741.8  4932.8   228.8   240.3  234254.3  119087.2 
  114     1     3   100.5   141.0    40.5  2942.8   114.4  7200.8  4258.0  1080.6   177.2  243421.5  116881.4 
  115     1     1     4.9    46.4    41.5  3154.5    23.9  7359.2  4204.7   260.2   242.3  244483.8  105687.7 
  115     1     2    54.3    93.8    39.5  2692.7    72.1  7974.4  5281.7   271.1   215.8  238837.7  128436.0 
  115     1     3   100.5   141.3    40.8  2729.5   118.7  7229.7  4500.2  1309.0   500.8  253144.1  135776.0 
  116     1     1     7.4    43.2    35.8  1898.5    26.0  9658.2  7759.7  1116.0  -610.5  214669.4  142527.0 
  116     1     2    55.3    95.7    40.3  1796.4    72.1  8952.4  7156.0  1131.4   804.7  252840.0  177392.1 
  116     1     3   104.5   136.8    32.3  2019.8   118.0  9144.7  7124.9  1833.6  -472.6  215811.6  147139.1 
  117     1     1     7.1    42.7    35.6  1961.4    26.0  9601.7  7640.3  1127.3  -553.8  216672.3  144100.3 
  117     1     2    55.5    96.1    40.6  1754.3    72.2  9038.6  7284.3  1220.4   543.2  247804.5  172369.6 
  117     1     3   103.1   135.6    32.5  2002.5   117.9  9628.1  7625.6  1428.4  1167.6  219550.6  151466.8 
  118     1     1    11.3    42.5    31.1  2024.1    26.0  9705.1  7681.0  1036.6  -559.2  204897.0  138100.3 
  118     1     2    55.7    96.0    40.3  1796.0    72.1  9132.0  7336.1  1246.3   857.1  240739.0  165308.4 
  118     1     3   103.4   135.4    32.0  2056.9   117.9  9444.2  7387.3  1491.0  -499.7  212797.3  142862.1 
  119     1     1    11.2    40.9    29.7  2018.3    26.1  9548.9  7530.6  1024.7  1156.3  194643.9  132077.3 
  119     1     2    55.4    95.7    40.3  1780.4    72.1  9201.4  7421.0  1136.2   800.0  235973.6  161196.1 
  119     1     3   104.0   134.3    30.2  2061.8   118.0  9534.0  7472.2  1631.7  -495.7  209751.6  143774.1 
  120     1     1     8.8    42.7    33.8  1992.9    26.8  9590.2  7597.3   786.3  -566.9  201877.7  130134.0 
  120     1     2    55.4    95.1    39.6  1746.4    72.0  9074.3  7327.9  1050.4   715.8  235319.1  161968.7 
  120     1     3   104.6   134.0    29.5  2026.5   118.2  9590.6  7564.2  1798.1  -501.7  208274.6  143428.0 
  121     1     1     8.8    42.4    33.5  2048.1    26.8  9834.6  7786.4   795.7  1072.3  207225.9  133493.2 
  121     1     2    54.6    94.8    40.2  1680.5    71.0  9195.5  7515.0  1169.1   660.1  231785.2  161202.9 
  121     1     3   102.8   133.6    30.8  1965.6   118.1  9438.2  7472.6  1513.7  1145.3  210490.6  145626.7 
  122     1     1     8.3    43.0    34.7  2112.8    26.9  9517.7  7404.9   722.2  1090.6  214079.5  138019.9 
  122     1     2    54.3    94.6    40.3  1703.0    70.9  9197.4  7494.3  1018.5   638.3  236072.7  164546.2 
  122     1     3   102.8   134.6    31.8  1970.0   118.2  9406.9  7436.9  1523.2  1069.0  220402.6  153423.5 
  123     1     1     5.8    44.1    38.3  2211.0    21.5  8678.4  6467.3   809.5   371.8  219958.3  129305.8 
  123     1     2    54.7    92.9    38.2  1905.3    73.6  9191.7  7286.4   666.1  -396.2  225315.5  149104.3 
  123     1     3   103.5   135.9    32.4  2153.2   116.1  9732.0  7578.8  1692.5   613.2  214069.6  140860.2 
  124     1     1     6.4    44.2    37.8  2252.5    21.6  8638.0  6385.5   824.1   376.1  217969.9  127869.5 
  124     1     2    54.6    94.1    39.4  1832.9    73.4  9320.5  7487.5   677.6  -470.0  231176.6  154192.9 
  124     1     3   102.2   135.7    33.5  2094.2   116.4  9528.3  7434.1  1365.7  -439.6  215683.5  142384.9 
  125     1     1     6.1    44.4    38.3  2163.3    21.7  8694.6  6531.3   769.1   379.0  217863.2  131332.5 
  125     1     2    54.5    93.6    39.1  1806.0    73.4  9348.5  7542.5   655.2  -443.0  229049.8  155003.8 
  125     1     3   102.3   136.3    34.0  2014.1   116.3  9539.0  7524.8  1430.6  -471.9  217677.8  145168.9 
  126     1     1     6.2    44.7    38.5  2200.1    21.1  8451.6  6251.5   701.6   323.0  218542.2  130538.4 
  126     1     2    54.4    91.6    37.2  1896.1    73.2  9404.1  7507.9   659.7  -409.7  226786.2  152837.1 
  126     1     3   103.6   136.4    32.8  2060.5   116.2  9680.1  7619.6  1746.4  -510.3  211871.9  139754.3 
  127     1     1     6.2    44.8    38.6  2106.9    21.0  8369.4  6262.5   744.8   309.7  225330.9  141054.4 
  127     1     2    54.5    92.0    37.5  1874.4    73.3  9197.1  7322.8   636.4  -440.6  228228.2  155127.3 
  127     1     3   103.7   136.5    32.8  2059.3   116.2  9828.8  7769.4  1748.3   615.3  216093.3  144016.5 
  128     1     1     3.2    46.6    43.4  3510.8    17.2  6449.5  2938.6   423.0   109.8  241542.7   83554.8 
  128     1     2    50.8    93.0    42.2  3014.0    68.9  6545.8  3531.8   387.5   188.4  223791.9   88163.6 
  128     1     3    98.6   140.9    42.3  3207.2   122.3  6654.6  3447.4   122.0   142.7  238911.9   97794.1 
  129     1     1     3.2    46.4    43.1  3437.7    18.0  6665.1  3227.5   488.8   137.3  245960.6   91264.7 
  129     1     2    54.5    93.5    39.0  2996.5    69.2  6602.4  3605.9   856.2   184.5  212744.5   89887.1 
  129     1     3    98.7   141.3    42.6  3219.8   122.3  6745.9  3526.1   124.3   146.0  246261.3  101370.1 
  130     1     1     3.7    46.2    42.5  3763.3    22.0  6762.9  2999.6   145.0   164.4  248441.4   79093.7 
  130     1     2    55.2    93.8    38.6  3008.0    70.4  6750.0  3742.0   628.0   203.7  213064.4   92742.5 
  130     1     3    98.6   141.1    42.5  3270.7   120.0  6772.1  3501.3   194.6   169.6  248074.9  100891.6 
  131     1     1     3.5    46.6    43.1  3702.3    22.9  6676.2  2973.9   132.3   171.3  244022.5   77418.4 
  131     1     2    55.1    93.7    38.6  2995.7    72.8  7044.9  4049.2   218.7   176.4  210924.5   91097.5 
  131     1     3   100.6   140.9    40.3  3355.5   123.5  6762.8  3407.3   127.6   160.9  228179.9   87247.5 
  132     1     1     4.3    46.9    42.6  3415.6    23.4  6732.7  3317.1   199.4   173.3  232847.5   82561.9 
  132     1     2    56.4    92.6    36.2  2918.0    66.4  7301.6  4383.6   904.5   146.9  209160.0   98277.3 
  132     1     3   100.6   140.3    39.7  3023.9   117.9  6562.8  3538.9  1132.1   322.0  227777.2  100773.0 
  133     1     1     4.9    47.9    42.9  3308.0    24.4  6762.7  3454.7   215.1   185.1  240547.4   91687.7 
  133     1     2    54.8    93.5    38.8  2767.5    70.8  7890.3  5122.7   256.5   169.3  228542.2  115072.7 
  133     1     3   100.5   141.5    40.9  2862.3   117.7  6838.3  3975.9  1429.8   306.0  246619.9  123539.2 
  134     1     1     4.7    47.0    42.3  3103.5    24.2  7151.2  4047.6   251.5   246.2  240148.0  103592.0 
  134     1     2    55.0    92.9    37.9  2681.7    70.8  9033.0  6351.4   328.0   217.0  234372.2  127105.4 
  134     1     3   100.7   140.8    40.1  2690.7   116.1  8395.7  5705.0   340.5   187.1  261890.8  148881.3 
  135     1     1     9.2    43.9    34.7  2646.5    17.2  9358.0  6711.5  1168.1   232.6  218950.5  123676.6 
  135     1     2    54.2    89.7    35.5  2407.7    68.5  9296.7  6889.0   427.0  1607.7  218374.8  129290.2 
  135     1     3   104.8   138.2    33.4  2223.8   120.1  9377.3  7153.5   853.2   610.2  225656.5  145599.6 
